,id,context,question,answers
369,KY93WT8166,"Galaxy Watch analizeaza rezultatul ECG pentru a verifica daca sunt batai neregulate ale inimii si pentru a avertiza asupra acestora.Alegeti aspectul si confortul dumneavoastra pentru un partener de wellness pe care doriti sa il pastrati 24/7.Galaxy Watch Active2 vine personalizat inca din prima zi, design din otel inoxidabil, 44mm, precum si curele.
",Care este scopul analizării VO2-ului?,"{'text': ['a verifica daca sunt batai neregulate ale inimii si pentru a avertiza asupra acestora'], 'answer_start': [47]}"
370,BA53ET7663,"Ramaneti in miscare mai mult timp cu o durata de viata a bateriei de pana la 6 zile in modul ceas inteligent si de pana la 14 ore in modul GPS.
",Care este durata necesară încărcării pentru o utilizare de 9 zile?,"{'text': ['6 zile'], 'answer_start': [78]}"
371,EM43LT4913,"Senzorul Pulse Ox masoara saturatia oxigenului in sange in timpul zilei si in timp ce dormiti, pentru a vedea cat de bine absoarbe corpul dumneavoastra oxigenul.",Care este rolul senzorului EZ?,"{'text': ['masoara saturatia oxigenului in sange in timpul zilei si in timp ce dormiti'], 'answer_start': [19]}"
372,NT93QE4858,"11 moduri de antrenament.5 ATM rezistenta la apa pana ala 50m.Indiferent daca sunteti in interior sau in aer liber, Mi Watch Lite va tine evidenta miscarii in timp real si accepta stabilirea unor obiective specifice de antrenament pentru a va ajuta sa va imbunatatiti rezultatele exercitiului
",Câte moduri de exerciții de respirație sunt incluse?,"{'text': ['11'], 'answer_start': [1]}"
373,VE40SA2576,"Senzorul de inalta performanta poate monitoriza si tensiunea arteriala. Tensiunea arteriala este unul dintre cele mai bune instrumente de verificare a starii de sanatate. Este un numar pe care il tinem minte si pe care il putem monitoriza constant.Prin intermediul senzorului aflat pe spatele ceasului se poate masura nivelul oxigenului din sange

",Care este rolul senzorului poziționat pe fața dispozitivului?,"{'text': ['nivelul oxigenului din sange'], 'answer_start': [319]}"
374,UV95IT1880,"Spatiu maximizat cu ajutorul unui ecran fara margini amplasat pe o carcasa eleganta, dotata cu o rama tactila pentru comenzi rapide. Galaxy Watch Active2 dispune de un afisaj marit, cu ecran culoare neagra, si de margini aproape invizibile, ce ofera mai mult spatiu pentru informatiile de care ai nevoie.",Care sunt elementele care pot reduce spațiul pentru informații?,"{'text': ['un afisaj marit, cu ecran culoare neagra, si de margini aproape invizibile'], 'answer_start': [166]}"
375,RE81TD2530,"Echipat cu cel mai recent senzor optic de inalta precizie BioTracker 2 PPG PPG dezvoltat de Huami Technology si cu un motor de senzori puternic, ceasul realizeaza cu adevarat o protectie completa a sanatatii.
",Care este primul senzor optic dezvoltat de Huami Technology?,"{'text': ['BioTracker 2 PPG'], 'answer_start': [59]}"
376,UO95YZ2545,"Beneficiind de un barometru, o busola si un instrument care stabileste altitudinea, acest ceas este creat pentru drumetii montane lungi cu o functie 3D ce recunoaste distantele pentru a descoperi mai usor traseele catre localitatile istorice preferate.",Care este rolul pedometrului?,"{'text': ['pentru drumetii montane lungi cu o functie 3D ce recunoaste distantele pentru a descoperi mai usor traseele catre localitatile istorice preferate'], 'answer_start': [107]}"
377,JZ26LH2475,"Acum, poti controla mai bine muzica pe care o asculti, poti face o fotografie folosind functia de declansare de la distanta prin telecomanda (remote shutter) sau iti poti localiza telefonul intr-o secunda, cu acest ceas inteligent. De asemenea, poti folosi si alte functionalitati precum starea vremii (Weather), alarma (Alarm), temporizatorul (Timer), cronometrul (Stopwatch), lanterna (Flashlight).
",Cum se numesțe funcția care permite realizarea fotografiilor prin declanșarea Bluetooth?,"{'text': ['remote shutter'], 'answer_start': [143]}"
378,BW92GC8992,Introduceti o distanta pe care doriti sa o parcurgeti si primiti sugestii de rute pe care sa reveniti in punctul de plecare. Functia Trendline™ de sugerare a rutelor care se bucura de popularitate va ajuta sa gasiti cele mai bune trasee locale.,Care este aplicația recomandată pentru întocmirea traseelor internaționale?,"{'text': ['Functia Trendline™ '], 'answer_start': [126]}"
379,CT25XN4770,"LiveTrack va detecta automat inceputul curselor, ceea ce inseamna ca nu mai este necesar sa va intindeti dupa telefon. Pornirea automata este, de asemenea, compatibila cu noul Strava Beacon, care permite abonatilor Strava Premium sa profite de aceasta functie utila. Nu a fost niciodata mai usor pentru dvs. si cei dragi sa va pastrati linistea in timpul curselor.",Care este elementul care identifică automat sfârșitul curselor?,"{'text': ['LiveTrack'], 'answer_start': [1]}"
380,KK15HW7867,"Este confectionata din materiale premium.Corpul bratarii este confectionat din aliaj de zinc, si dispune pe langa afisajul tactil si de un buton fizic.",Din ce este confecționat sistemul de închidere al ceasului?,"{'text': ['aliaj de zinc'], 'answer_start': [80]}"
381,QS95DQ1031,Functioneaza in retele Vodafone/Orange/Telekom.Dimensiuni: 46 x 40 x 15 (milimetrii).Compatibil Android si iOS ,Care este greutatea dispozitivului?,"{'text': ['46 x 40 x 15'], 'answer_start': [60]}"
382,RB12KK5683,"Ceasul inteligent E13 are functii sportive si de sanatate extrem de practice, cum ar fi:  pedometru, calorii arse, distanta parcursa, sport (alergare), cronometru, muzica, monitor de somn, monitor de ritm cardiac, monitor de tensiune arteriala, oxigenare a sangelui o2 si vreme!  De asemenea, il puteti utiliza pentru a  face o fotografie  din camera telefonului! Datorita  aplicatiei TeFiti.",Care este aplicația care permite monitorizarea respirației?,"{'text': ['TeFiti'], 'answer_start': [386]}"
383,VC66HB4282,"Poate fi scufundat pana la 50 de metri, de asemenea Amazfit GTR suporta diferite stiluri de inot.Amazfit GTR accepta 12 moduri de exercitiu mainstream. Acestea sunt alergari in aer liber, mers, ciclism in aer liber, ciclism in interior, banda de alergare, antrenor eliptic, urcare, trasee, inot in piscina, inot in apa deschisa, schi, exercitii fizice.",Care este altutidinea maximă la care dispozitivul poate fi utilizat?,"{'text': ['50 de metri'], 'answer_start': [28]}"
384,UB31NL7415,"SpO2 este un indicator major al sanatatii umane. De aceea, Amazfit GTS 2 introduce o functie de masurare SpO2. Cand va angajati intr-o munca mentala sustinuta, alergati la un maraton sau faceti exercitii intense in aer liber, va puteti testa nivelul de SpO2 in momentul in care incepeti sa va simtiti rau, obtinand o mai buna intelegere a starii dumneavoastra fizice si mentinandu-va sanatatea sub control.
",Când este recomandată analizarea nivelului VO2?,"{'text': ['in momentul in care incepeti sa va simtiti rau'], 'answer_start': [259]}"
385,TT19QQ3780,"Ceas cu telefon SmartWatch MCZ Digital S35+ Gold, bluetooth are un ecran cu un display capacitiv de 1.5"" si o rezolutie de 240 x 240 pixeli, 128M Ram si 64 MB ROM, memoria sa putand fi extinsa printr-un card TF de maxim 32 GB.",Care este dimensiunea maximă a cardului SD care poate fi adăugat?,"{'text': ['32 GB'], 'answer_start': [221]}"
386,EM31TB2355,"Incarca-ti ceasul de la 0% la 100% in doar 75 de minute cu noul Watch VOOC Flash Charging. Daca uiti sa incarci bateria in timpul noptii, o poti face dimineata, in timp ce te pregatesti sa pleci. In doar 15 minute poti incarca bateria suficient pentru o zi intreaga.
",Care este durata de timp necesară pentru încărcarea a 40%?,"{'text': ['75 de minute '], 'answer_start': [44]}"
387,EL11HR8725,"Rezolutia foarte mare, avand in vedere dimensiunea dispozitivului, are ca rezultat o imagine foarte frumoasa afisata pe dispozitivul nostru. Bluetooth 4.0 , economie de energie, latime de banda, care este cruciala in actualizarea software-ului ceasului nostru. ",Care este cel mai puțin important element pentru actualizarea software-ului?,"{'text': ['latime de banda'], 'answer_start': [179]}"
388,VW74FE9026,"CPU :mtk 6260A.Ecran: 1.54 inch  IPS HD LCD.Resolutie: 240*240
Baterie: 450mHA high capacity ",Care este greutatea dispozitivului?,"{'text': ['240*240'], 'answer_start': [56]}"
389,UA42YM1662,"Utilizatorii Android si iPhone pot raspunde la apeluri, pot asculta raspunsuri de la Asistentul Google si pot primi alerte sonore cu Smarthwatch-ul Gen 5E. Imbunatatirile de proiectare, adaugarea de avataruri de contact, permit accesul rapid la starea apelurilor, istoricul apelurilor anterioare si o utilizare generala imbunatatita.
",Ce tipuri de alerte nu pot fi emise de către ceas?,"{'text': ['alerte sonore '], 'answer_start': [117]}"
390,HK46FS1434,"Unknown Image T1 are o baterie cu litiu-ion care are o capacitate de 240 mAh. Se poate incarca complet in aproape 3 ore. Timpul sau stand by este mai mare de 30 de zile. Timpul de lucru este de 12 zile. Acest dispozitiv inteligent are un consum de energie mult mai mic decat oricare altul. Cipurile bateriei functioneaza pentru a converti frecventa aplicatiilor.
",Care este timpul necesar încărcării în procent de 70%?,"{'text': ['3 ore'], 'answer_start': [115]}"
391,IN38VA6914,"Incarcarea se face cu ajutorului cablului USB prevazut cu conector magnetic ce asigura o prindere rapida si ferma, interfata puternica de incarcare magnetica de 180 mA timp de 1 ora. O incarcare completa dureaza 1,5-2 ore si asigura o autonomie de pana la 10-12 zile (in stand by) iar o utilizare cu toate functiile activate asigura 2-5 zile.
",Care este timpul necesar încărcării în procent de 40%?,"{'text': ['1,5-2 ore'], 'answer_start': [213]}"
392,NO13BR4727,"Clasa impermeabila IP68 inseamna ca nu trebuie sa va faceti griji cu privire la ploaie, stropi la spalarea mainilor, precum si praf si murdarie. Cu toate acestea, ceasul trebuie protejat impotrivatemtemilor ridicate, cum ar fi in sauna sau in dusul fierbinte. 
",Care sunt elementele față de care nu  se asigură protecție?,"{'text': ['ploaie, stropi la spalarea mainilor, precum si praf si murdarie'], 'answer_start': [81]}"
393,SY68YC6255,"Tehnologia de monitorizare a pulsului PurePulse 24/7 te ajuta sa iti evaluezi mai corect numarul caloriilor consumate, nivelul ritmului cardiac in repaus si sa iti dozezi efortul in timpul antrenamentului - aceste date fiind accesibile in aplicatia Fitbit.Fitbit Versa Lite Edition este un produs rezistent la apa* si il poti purta la piscina, la dus, chiar si la plaja.",La ce nu este rezistent dispozitivul?,"{'text': ['apa'], 'answer_start': [311]}"
394,EU72YG5716,"Smartwatch-ul Huawei foloseste tehnologia TruSleep pentru a monitoriza cu acuratete timpul dormit, sa identifice valorile pentru indicatori precum somnul adanc, somnul usor sau miscarea rapida a ochilor, cat si sa va ofere detalii despre calitatea somnului dar si recomandari.	",Prin intermediul cărei funcții se analizează somnul scurt?,"{'text': ['TruSleep'], 'answer_start': [43]}"
395,XE44SQ4535,Corp din metal si ceramica.Display AMOLED de nivel retina.Durata lunga de viata a bateriei.Rezistenta la apa 5 ATM.12 moduri sport.,Din ce este confecționat sistemul de închidere al ceasului?,"{'text': ['metal si ceramica'], 'answer_start': [10]}"
396,AS98BE9891,"Sincronizati ceasul inteligent cu telefonul dumneavoastra. Descarcati imaginea dorita si apoi o puteti aplica smartwatch-ului.Functia gasire telefon – atunci cand nu gasiti telefonul, apasati butonul “Find Phone” si imediat telefonul dumeavoastra va vibra.Rezistent la apa – IP67.Acest ceas este rezistent la apa, avand un rating de IP67.",Ce buton trebuie apăsat pentru ca telefonul să emită semnale sonore?,"{'text': ['Find Phone'], 'answer_start': [202]}"
397,DA52JW3056,"Incarcarea bateriei de 260 mAh se face cu ajutorului cablului USB prevazut cu conector magnetic ce asigura o prindere rapida si ferma. O incarcare completa dureaza 2-2,5 ore si asigura o autonomie de pana la 10 zile (in stand by) iar o utilizare cu toate functiile activate asigura 3-5 zile.
",Care este durata de timp necesară pentru încărcarea a 70%?,"{'text': ['2-2,5 ore'], 'answer_start': [165]}"
398,WH48OM4132,"Proiectat cu grija din otel inoxidabil de 316L, este usor si confortabil, ceasul HONOR este unul dintre cele mai subtiri ceasuri inteligente de pe piata. Lustruit la perfectiune, HONOR Watch adopta prelucrarea CNC si cea mai recenta gravura laser pentru a creste durabilitatea.",Care este cel mai subțire ceas inteligent de pe piață?,"{'text': ['HONOR'], 'answer_start': [82]}"
399,XU71WM1094,"Incarcare directa la USB (nu contine cablu de alimentare). O incarcare completa dureaza 1,5-2 ore si asigura o autonomie de pana la 4-5 zile (in stand by) iar o utilizare cu toate functiile activate asigura 1-3 zile. Starea vremii in timp real poate fi sincronizată prin Bluetooth, prin intermediul aplicatiei prin care se face conectarea telefon-smartwatch

",Care este durata minimă necesară de încărcare?,"{'text': ['1,5-2 '], 'answer_start': [89]}"
400,II54RD2952,"Designul bratarii permite posesorului sa o asorteze cu succes in orice situatie sau moment al zilei atat in sala de sport cat si in cadrul unor intalniri sau evenimente importante.Este confectionat din materiale moi, placute la atingere, testate impotriva alergiilor.Corpul bratarii este confectionat din aliaj de zinc, cu aspect premium si dispune de senzor tactil.

",Din ce materiale este realizată curaua ceasului?,"{'text': ['aliaj de zinc'], 'answer_start': [306]}"
401,MU40KU7384,"Ceasul este compatibil cu majoritatea smartphone-urilor BT 4.0, iOS 9.0 si Android 4.4. Acesta poate primi notificari de apeluri, SMS, vreme si alte aplicatii pentru smartphone (Facebook, QQ, Wechat, WhatsApp , Instagram, Twitter etc.) cand telefonul dumneavoastra este in apropiere. Produsul are memento pentru perioada menstruale, moment in care trebuie sa acordati atentie combinatiei intre dieta si exercitii fizice.
",Cu ce dispozitive nu este compatibil ceasul?,"{'text': ['BT 4.0, iOS 9.0 si Android 4.4'], 'answer_start': [57]}"
